poi_id,osm_id,name,lat,lon,amenity,tourism,railway,public_transport,aeroway,shop,leisure,office,building,addr_street,addr_housenumber,addr_city,all_tags_json
1219,,Central Place,38.8966402,-77.0712113,,,,,,,,,residential,North Lynn Street,1800,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1800"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Lynn Street"", ""architect"": ""Beyer Blinder Belle"", ""building"": ""residential"", ""building:levels"": ""31"", ""building:levels:underground"": ""2"", ""building:material"": ""glass"", ""description"": ""Luxury apartment living with 377 housing Units between studios to three-bedrooms. Level 1-5 Retail and Commercial Parking Spaces: 313 (340 including retail) Year Built: 2017 Developer: JBG Smith Interior Designer: Cecconi Simone"", ""height"": ""108.204"", ""name"": ""Central Place"", ""smoking"": ""no"", ""source"": ""local knowledge""}"
1220,,Central Place Tower,38.8955884,-77.0711588,,,,,,,,,office,Wilson Boulevard,1201,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1201"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""Wilson Boulevard"", ""building"": ""office"", ""building:levels"": ""31"", ""building:material"": ""glass"", ""height"": ""119.08"", ""layer"": ""1"", ""name"": ""Central Place Tower"", ""source"": ""esri_USDOT_Virgina;local knowledge""}"
1221,,1812 N Moore,38.8964781,-77.0719068,,,,,,,,,office,North Moore Street,1812,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1812"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Moore Street"", ""building"": ""office"", ""building:levels"": ""30"", ""building:levels:underground"": ""5"", ""building:material"": ""glass"", ""height"": ""118.87"", ""name"": ""1812 N Moore"", ""roof:shape"": ""pyramidal""}"
1222,,Mount Vernon Trail,38.8906226,-77.0645786,,,,,,,,,,,,,"{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""cycleway"", ""name"": ""Mount Vernon Trail"", ""segregated"": ""no"", ""surface"": ""asphalt""}"
1223,,Mount Vernon Trail,38.8932272,-77.0654241,,,,,,,,,,,,,"{""bicycle"": ""designated"", ""bridge"": ""boardwalk"", ""foot"": ""designated"", ""highway"": ""cycleway"", ""layer"": ""1"", ""name"": ""Mount Vernon Trail"", ""segregated"": ""no"", ""surface"": ""wood""}"
1224,,,38.8882048,-77.0690884,,,,,,,garden,,,,,,"{""leisure"": ""garden""}"
1225,,,38.8881515,-77.0687638,,,,,,,garden,,,,,,"{""leisure"": ""garden""}"
1226,,,38.8880589,-77.068983,,,,,,,garden,,,,,,"{""leisure"": ""garden""}"
1227,,,38.8884463,-77.0691561,,,,,,,garden,,,,,,"{""leisure"": ""garden""}"
1228,,,38.8886253,-77.0692561,,,,,,,garden,,,,,,"{""leisure"": ""garden""}"
1229,,,38.8864366,-77.0635489,,,,,,,park,,,,,,"{""leisure"": ""park""}"
1230,,,38.8971897,-77.0637597,fountain,,,,,,,,,,,,"{""amenity"": ""fountain"", ""natural"": ""water"", ""water"": ""basin""}"
1231,,,38.8973291,-77.0642752,fountain,,,,,,,,,,,,"{""amenity"": ""fountain"", ""natural"": ""water"", ""water"": ""basin""}"
1232,,Clarendon Boulevard,38.8924698,-77.0803367,,,,,,,,,,,,,"{""cycleway:right"": ""lane"", ""highway"": ""primary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Clarendon Boulevard"", ""oneway"": ""yes"", ""surface"": ""paved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Clarendon"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_left"": ""22209"", ""tiger:zip_left_1"": ""22209"", ""tiger:zip_right"": ""22201"", ""tiger:zip_right_1"": ""22201""}"
1233,,North Rhodes Street,38.8920821,-77.0792513,,,,,,,,,,,,,"{""highway"": ""residential"", ""name"": ""North Rhodes Street"", ""oneway"": ""yes"", ""surface"": ""paved""}"
1234,,16th Court North,38.8930988,-77.0743672,,,,,,,,,,,,,"{""highway"": ""service"", ""name"": ""16th Court North"", ""oneway"": ""yes"", ""service"": ""parking_aisle""}"
1235,,South Arlington Boulevard Trail,38.8853462,-77.0825218,,,,,,,,,,,,,"{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""cycleway"", ""lit"": ""no"", ""name"": ""South Arlington Boulevard Trail"", ""surface"": ""asphalt"", ""width"": ""3""}"
1236,,Theodore Roosevelt Bridge,38.8920462,-77.0633096,,,,,,,,,,,,,"{""alt_name"": ""Teddy Roosevelt Bridge"", ""layer"": ""3"", ""man_made"": ""bridge"", ""name"": ""Theodore Roosevelt Bridge"", ""short_name"": ""Roosevelt Bridge"", ""start_date"": ""1964-06-23"", ""wikidata"": ""Q2660680"", ""wikipedia"": ""en:Theodore Roosevelt Bridge""}"
1237,,Seabee Memorial,38.8849879,-77.0626463,,,,,,,,,,,,,"{""historic"": ""memorial"", ""memorial"": ""war_memorial"", ""name"": ""Seabee Memorial"", ""wikidata"": ""Q14712944""}"
1238,,Fort Bennet Park and Palisades Trail,38.9003118,-77.0800128,,,,,,,nature_reserve,,,,,,"{""leisure"": ""nature_reserve"", ""name"": ""Fort Bennet Park and Palisades Trail"", ""natural"": ""wood"", ""website"": ""https://parks.arlingtonva.us/locations/fort-bennett-park-palisades-trail/""}"
1239,,North Moore Street,38.8955871,-77.0714994,,,,,,,,,,,,,"{""highway"": ""unclassified"", ""lanes"": ""2"", ""lanes:bus"": ""1"", ""name"": ""North Moore Street"", ""oneway"": ""yes"", ""sidewalk:both"": ""separate"", ""surface"": ""concrete""}"
1240,,North Lynn Street,38.8952512,-77.0707733,,,,,,,,,,,,,"{""bicycle"": ""yes"", ""cycleway:right"": ""track"", ""highway"": ""primary"", ""lanes"": ""3"", ""maxspeed"": ""30 mph"", ""name"": ""North Lynn Street"", ""oneway"": ""yes"", ""sidewalk:both"": ""separate"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Lynn"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St""}"
1241,,19th Street North,38.8971287,-77.0711837,,,,,,,,,,,,,"{""highway"": ""tertiary"", ""lanes"": ""2"", ""name"": ""19th Street North"", ""sidewalk"": ""both"", ""surface"": ""paved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""19th"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
1242,,North Nash Street,38.894812,-77.0731254,,,,,,,,,,,,,"{""highway"": ""tertiary"", ""lanes"": ""2"", ""name"": ""North Nash Street"", ""surface"": ""paved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Nash"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
1243,,Wilson Boulevard,38.8951027,-77.0716165,,,,,,,,,,,,,"{""access"": ""yes"", ""highway"": ""primary"", ""lanes"": ""3"", ""maxspeed"": ""25 mph"", ""name"": ""Wilson Boulevard"", ""oneway"": ""yes"", ""sidewalk:left"": ""no"", ""sidewalk:right"": ""separate"", ""source"": ""local knowledge"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Wilson"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_left"": ""22205"", ""tiger:zip_right"": ""22205"", ""turn:lanes"": ""left||""}"
1244,,Langston Boulevard,38.8983403,-77.0723999,,,,,,,,,,,,,"{""NHS"": ""yes"", ""bicycle"": ""yes"", ""cycleway"": ""no"", ""highway"": ""primary"", ""lanes"": ""3"", ""maxspeed"": ""30 mph"", ""name"": ""Langston Boulevard"", ""oneway"": ""yes"", ""ref"": ""US 29"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A21"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Lee"", ""tiger:name_base_1"": ""United States Highway 29"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Hwy"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""22205"", ""tiger:zip_right"": ""22205""}"
1245,,North Lynn Street,38.8934978,-77.0711589,,,,,,,,,,,,,"{""cycleway:right"": ""track"", ""foot"": ""no"", ""highway"": ""primary"", ""lanes"": ""4"", ""maxspeed"": ""25 mph"", ""name"": ""North Lynn Street"", ""oneway"": ""yes"", ""parking:right"": ""lane"", ""parking:right:orientation"": ""parallel"", ""sidewalk"": ""both"", ""surface"": ""paved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Lynn"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St""}"
1246,,North Meade Street,38.8905438,-77.071399,,,,,,,,,,,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""North Meade Street"", ""oneway"": ""yes"", ""sidewalk:right"": ""separate"", ""surface"": ""paved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Meade"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St""}"
1247,,North Meade Street,38.8885336,-77.0715032,,,,,,,,,,,,,"{""cycleway"": ""lane"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""North Meade Street"", ""surface"": ""paved""}"
1248,,North Meade Street,38.8899248,-77.0714542,,,,,,,,,,,,,"{""cycleway:right"": ""lane"", ""cycleway:right:buffer"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""1"", ""maxspeed"": ""25 mph"", ""name"": ""North Meade Street"", ""oneway"": ""yes"", ""parking:right"": ""lane"", ""parking:right:orientation"": ""parallel"", ""surface"": ""paved""}"
1249,,North Meade Street,38.8891143,-77.0714143,,,,,,,,,,,,,"{""cycleway"": ""lane"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""North Meade Street"", ""parking:right"": ""lane"", ""parking:right:orientation"": ""parallel"", ""surface"": ""paved""}"
1250,,North Fort Myer Drive,38.8931908,-77.071827,,,,,,,,,,,,,"{""foot"": ""use_sidepath"", ""highway"": ""primary"", ""lanes"": ""4"", ""maxspeed"": ""25 mph"", ""name"": ""North Fort Myer Drive"", ""oneway"": ""yes"", ""sidewalk"": ""both"", ""surface"": ""paved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Fort Myer"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Dr"", ""turn:lanes"": ""left|through|through|right""}"
1251,,Wilson Boulevard,38.8950051,-77.0721822,,,,,,,,,,,,,"{""access"": ""yes"", ""highway"": ""primary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Wilson Boulevard"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""sidewalk:left"": ""no"", ""sidewalk:right"": ""separate"", ""source"": ""local knowledge"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Wilson"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_left"": ""22205"", ""tiger:zip_right"": ""22205""}"
1252,,North Meade Street,38.8913864,-77.0714034,,,,,,,,,,,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""foot"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""1"", ""maxspeed"": ""25 mph"", ""name"": ""North Meade Street"", ""oneway"": ""yes"", ""sidewalk:right"": ""separate"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Meade"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St""}"
1253,,Arlington Boulevard,38.8877083,-77.0803433,,,,,,,,,,,,,"{""NHS"": ""yes"", ""bicycle"": ""no"", ""destination:lanes"": ""|||North Courthouse Road;10th Street North"", ""expressway"": ""yes"", ""foot"": ""no"", ""hgv"": ""yes"", ""highway"": ""trunk"", ""lanes"": ""4"", ""maxspeed"": ""45 mph"", ""name"": ""Arlington Boulevard"", ""oneway"": ""yes"", ""ref"": ""US 50"", ""surface"": ""paved"", ""tiger:cfcc"": ""A21"", ""tiger:county"": ""Arlington, VA;Arlington, VA;Arlington, VA;Fairfax, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_base_1"": ""United States Highway 50"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_left"": ""22201;22031"", ""tiger:zip_right"": ""22031"", ""turn:lanes"": ""|||slight_right""}"
1254,,Arlington Boulevard,38.8913325,-77.0692334,,,,,,,,,,,,,"{""NHS"": ""yes"", ""bicycle"": ""no"", ""destination:lanes"": ""Falls Church|Falls Church|North Queen Street;Courthouse Road;Rosslyn;Key Bridge"", ""expressway"": ""yes"", ""fixme"": ""verify hgv"", ""foot"": ""no"", ""hgv"": ""no"", ""highway"": ""trunk"", ""lanes"": ""3"", ""maxspeed"": ""45 mph"", ""name"": ""Arlington Boulevard"", ""oneway"": ""yes"", ""ref"": ""US 50"", ""surface"": ""paved"", ""tiger:cfcc"": ""A21"", ""tiger:county"": ""Arlington, VA;Fairfax, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_base_1"": ""United States Highway 50"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_left"": ""22201;22031"", ""tiger:zip_right"": ""22031"", ""turn:lanes"": ""none|none|through;slight_right""}"
1255,,North Lynn Street,38.897289,-77.0708579,,,,,,,,,,,,,"{""bicycle"": ""yes"", ""cycleway:right"": ""lane"", ""highway"": ""primary"", ""lanes"": ""4"", ""maxspeed"": ""30 mph"", ""name"": ""North Lynn Street"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Lynn"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St""}"
1256,,Wilson Boulevard,38.8941573,-77.077365,,,,,,,,,,,,,"{""bicycle"": ""yes"", ""cycleway:right"": ""track"", ""cycleway:right:separation"": ""parking_lane"", ""highway"": ""primary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Wilson Boulevard"", ""oneway"": ""yes"", ""oneway:bicycle"": ""yes"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Wilson"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_left"": ""22205"", ""tiger:zip_right"": ""22205""}"
1257,,,38.8856703,-77.0637767,,,subway,,,,,,,,,,"{""electrified"": ""rail"", ""gauge"": ""1429"", ""level"": ""-1"", ""operator"": ""Washington Metropolitan Area Transit Authority"", ""railway"": ""subway"", ""service"": ""crossover"", ""voltage"": ""750""}"
1258,,,38.8857224,-77.063807,,,subway,,,,,,,,,,"{""electrified"": ""rail"", ""gauge"": ""1429"", ""level"": ""-1"", ""operator"": ""Washington Metropolitan Area Transit Authority"", ""railway"": ""subway"", ""service"": ""crossover"", ""voltage"": ""750""}"
1259,,Washington Metro - Blue Line,38.8917726,-77.0699146,,,subway,,,,,,,,,,"{""electrified"": ""rail"", ""frequency"": ""0"", ""gauge"": ""1429"", ""layer"": ""-2"", ""level"": ""-2"", ""name"": ""Washington Metro - Blue Line"", ""operator"": ""Washington Metropolitan Area Transit Authority"", ""railway"": ""subway"", ""railway:preferred_direction"": ""forward"", ""railway:track_ref"": ""C1"", ""tunnel"": ""yes"", ""voltage"": ""750""}"
1260,,Washington Metro - Blue Orange and Silver Lines,38.9002727,-77.0520439,,,subway,,,,,,,,,,"{""dc-gis:dataset"": ""MetroFullLn"", ""dc-gis:gis_id"": ""Metro_003"", ""dc-gis:pubdate"": ""2007-04-05"", ""electrified"": ""rail"", ""frequency"": ""0"", ""gauge"": ""1429"", ""layer"": ""-2"", ""level"": ""-2"", ""name"": ""Washington Metro - Blue Orange and Silver Lines"", ""operator"": ""Washington Metropolitan Area Transit Authority"", ""railway"": ""subway"", ""railway:preferred_direction"": ""forward"", ""railway:track_ref"": ""C1"", ""tunnel"": ""yes"", ""voltage"": ""750""}"
1261,,Homewood Suites Rosslyn,38.897189,-77.0791947,,hotel,,,,,,,hotel,North Quinn Street,1900,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1900"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Quinn Street"", ""brand"": ""Homewood Suites"", ""brand:wikidata"": ""Q5890701"", ""building"": ""hotel"", ""building:levels"": ""10"", ""height"": ""27.2"", ""name"": ""Homewood Suites Rosslyn"", ""official_name"": ""Homewood Suites by Hilton"", ""source"": ""esri_USDOT_Virgina"", ""tourism"": ""hotel""}"
1262,,Wilson Boulevard,38.8948213,-77.0736997,,,,,,,,,,,,,"{""bicycle"": ""yes"", ""highway"": ""primary"", ""lanes"": ""3"", ""maxspeed"": ""25 mph"", ""name"": ""Wilson Boulevard"", ""oneway"": ""yes"", ""surface"": ""paved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Wilson"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_left"": ""22205"", ""tiger:zip_right"": ""22205"", ""turn:lanes"": ""none|none|right""}"
1263,,North Colonial Terrace,38.8976636,-77.0760864,,,,,,,,,,,,,"{""bicycle"": ""yes"", ""highway"": ""residential"", ""motor_vehicle"": ""yes"", ""name"": ""North Colonial Terrace"", ""oneway"": ""yes"", ""surface"": ""asphalt""}"
1264,,North Oak Street,38.8992087,-77.0753776,,,,,,,,,,,,,"{""highway"": ""residential"", ""lanes"": ""3"", ""lanes:backward"": ""2"", ""lanes:forward"": ""1"", ""maxspeed"": ""25 mph"", ""name"": ""North Oak Street"", ""surface"": ""paved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Oak"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209"", ""turn:lanes:backward"": ""left|right""}"
1265,,Washington Metro - Blue Orange and Silver Line,38.895498,-77.0708781,,,subway,,,,,,,,,,"{""electrified"": ""rail"", ""frequency"": ""0"", ""gauge"": ""1429"", ""layer"": ""-2"", ""level"": ""-2"", ""name"": ""Washington Metro - Blue Orange and Silver Line"", ""operator"": ""Washington Metropolitan Area Transit Authority"", ""railway"": ""subway"", ""railway:preferred_direction"": ""forward"", ""railway:track_ref"": ""C1"", ""tunnel"": ""yes"", ""voltage"": ""750""}"
1266,,Wilson Boulevard,38.8950399,-77.0708215,,,,,,,,,,,,,"{""highway"": ""primary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Wilson Boulevard"", ""oneway"": ""yes"", ""sidewalk:left"": ""no"", ""sidewalk:right"": ""separate"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Clarendon"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_left"": ""22209"", ""tiger:zip_left_1"": ""22209"", ""tiger:zip_right"": ""22201"", ""tiger:zip_right_1"": ""22201""}"
1267,,Wilson Boulevard,38.894718,-77.0692447,,,,,,,,,,,,,"{""access"": ""yes"", ""highway"": ""primary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Wilson Boulevard"", ""oneway"": ""yes"", ""sidewalk:left"": ""no"", ""sidewalk:right"": ""separate"", ""source"": ""local knowledge"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Wilson"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_left"": ""22205"", ""tiger:zip_right"": ""22205""}"
1268,,Langston Boulevard,38.8983296,-77.07224,,,,,,,,,,,,,"{""NHS"": ""yes"", ""bicycle"": ""yes"", ""cycleway"": ""no"", ""highway"": ""primary"", ""lanes"": ""3"", ""maxspeed"": ""30 mph"", ""name"": ""Langston Boulevard"", ""oneway"": ""yes"", ""ref"": ""US 29"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A21"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Lee"", ""tiger:name_base_1"": ""United States Highway 29"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Hwy"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""22205"", ""tiger:zip_right"": ""22205""}"
1269,,Washington Metro - Blue Line,38.8876221,-77.0651869,,,subway,,,,,,,,,,"{""electrified"": ""rail"", ""frequency"": ""0"", ""gauge"": ""1429"", ""level"": ""-1"", ""name"": ""Washington Metro - Blue Line"", ""operator"": ""Washington Metropolitan Area Transit Authority"", ""railway"": ""subway"", ""railway:preferred_direction"": ""forward"", ""railway:track_ref"": ""C1"", ""voltage"": ""750""}"
1270,,North Moore Street,38.8952195,-77.0714924,,,,,,,,,,,,,"{""highway"": ""unclassified"", ""lanes"": ""2"", ""lanes:bus"": ""1"", ""name"": ""North Moore Street"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Moore"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
1271,,North Moore Street,38.8954202,-77.0714969,,,,,,,,,,,,,"{""highway"": ""unclassified"", ""lanes"": ""2"", ""lanes:bus"": ""1"", ""name"": ""North Moore Street"", ""oneway"": ""yes"", ""sidewalk:both"": ""separate"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Moore"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
1272,,North Oak Street,38.8903028,-77.0735103,,,,,,,,,,,,,"{""highway"": ""residential"", ""name"": ""North Oak Street"", ""surface"": ""paved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Oak"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
1273,,12th Street North,38.8874558,-77.0781655,,,,,,,,,,,,,"{""highway"": ""residential"", ""name"": ""12th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""12th"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
1274,,12th Street North,38.8878275,-77.0756532,,,,,,,,,,,,,"{""highway"": ""residential"", ""name"": ""12th Street North"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""12th"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
1275,,North Rhodes Street,38.8930418,-77.0800811,,,,,,,,,,,,,"{""cycleway:left"": ""shared_lane"", ""cycleway:right"": ""lane"", ""highway"": ""tertiary"", ""lanes"": ""3"", ""lanes:backward"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""North Rhodes Street"", ""surface"": ""paved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Rhodes"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22201"", ""tiger:zip_right"": ""22201"", ""turn:lanes:backward"": ""left|""}"
1276,,Clarendon Boulevard,38.8934758,-77.0766609,,,,,,,,,,,,,"{""cycleway:left"": ""no"", ""cycleway:right"": ""track"", ""cycleway:right:separation"": ""parking_lane"", ""highway"": ""primary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Clarendon Boulevard"", ""oneway"": ""yes"", ""oneway:bicycle"": ""yes"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Clarendon"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_left"": ""22209"", ""tiger:zip_left_1"": ""22209"", ""tiger:zip_right"": ""22201"", ""tiger:zip_right_1"": ""22201""}"
1277,,North Lynn Street,38.8944021,-77.0707833,,,,,,,,,,,,,"{""cycleway:right"": ""track"", ""foot"": ""no"", ""highway"": ""primary"", ""lanes"": ""3"", ""maxspeed"": ""25 mph"", ""name"": ""North Lynn Street"", ""oneway"": ""yes"", ""parking:right"": ""lane"", ""parking:right:orientation"": ""parallel"", ""sidewalk:both"": ""separate"", ""surface"": ""paved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Lynn"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St"", ""turn:lanes"": ""through|through|through""}"
1278,,Wilson Boulevard,38.8951525,-77.0711852,,,,,,,,,,,,,"{""access"": ""yes"", ""highway"": ""primary"", ""lanes"": ""3"", ""maxspeed"": ""25 mph"", ""name"": ""Wilson Boulevard"", ""oneway"": ""yes"", ""sidewalk:left"": ""no"", ""sidewalk:right"": ""separate"", ""source"": ""local knowledge"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Wilson"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_left"": ""22205"", ""tiger:zip_right"": ""22205"", ""turn:lanes"": ""left||""}"
1279,,North Moore Street,38.8967601,-77.0715081,,,,,,,,,,,,,"{""highway"": ""unclassified"", ""lanes"": ""2"", ""lanes:bus"": ""1"", ""name"": ""North Moore Street"", ""oneway"": ""yes""}"
1280,,,38.8971504,-77.078915,,,,,,,,,roof,,,,"{""building"": ""roof"", ""layer"": ""1""}"
1281,,North Moore Street,38.8957641,-77.0715072,,,,,,,,,,,,,"{""highway"": ""unclassified"", ""lanes"": ""2"", ""lanes:bus"": ""1"", ""name"": ""North Moore Street"", ""oneway"": ""yes"", ""sidewalk:both"": ""separate"", ""surface"": ""concrete""}"
1282,,North Lynn Street,38.8955347,-77.0707929,,,,,,,,,,,,,"{""bicycle"": ""yes"", ""cycleway:right"": ""track"", ""highway"": ""primary"", ""lanes"": ""4"", ""maxspeed"": ""30 mph"", ""name"": ""North Lynn Street"", ""oneway"": ""yes"", ""sidewalk:both"": ""separate"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Lynn"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""St""}"
